name,rho,abs_rho
tree_pmax,0.7576097302304889,0.7576097302304889
c3_topt,-0.7363193124894087,0.7363193124894087
tree_rmf0,0.6524846310589624,0.6524846310589624
c3_lc0,0.6206147250864839,0.6206147250864839
tree_lue,0.6131934829740825,0.6131934829740825
soil_sr_hi,-0.5939461926874784,0.5939461926874784
over_acen_ko,-0.5512130839543169,0.5512130839543169
c3_f_sz_s,-0.5499360687918677,0.5499360687918677
under_gss_b2,0.5445018334628982,0.5445018334628982
tree_qtr0,-0.537780049877317,0.537780049877317
tree_ctmp_lfdsp,0.5360745970573499,0.5360745970573499
c3_albedo,-0.5345584346378852,0.5345584346378852
tree_rgc,-0.5288974353730344,0.5288974353730344
over_nc_ct,-0.5160194328076043,0.5160194328076043
tree_cmpcd0,-0.5142868110272804,0.5142868110272804
over_scttr,0.5104712683699858,0.5104712683699858
c3_sla,-0.5085244079628805,0.5085244079628805
tree_rgr,-0.506934250456579,0.506934250456579
c3_lf0,0.49746206473051136,0.49746206473051136
c4_kmci,0.4865410371574181,0.4865410371574181
c3_f_sz_r,-0.4799709393136282,0.4799709393136282
over_gss_b1,0.46559084677657386,0.46559084677657386
c3_tmax,0.463345591738342,0.463345591738342
c3_root_spt_a,0.4515361708405097,0.4515361708405097
c3_qtr0,-0.44544787728565255,0.44544787728565255
over_hc_et,0.43215034447971834,0.43215034447971834
tree_sla,0.42208765304045165,0.42208765304045165
c3_rgr,0.4044301072650189,0.4044301072650189
c3_gs_b2,-0.40075522188343266,0.40075522188343266
c3_cmpcd0,0.3745823766728814,0.3745823766728814
tree_rmc_h,-0.34825687291993795,0.34825687291993795
tree_root_spt_b,-0.3457024526901334,0.3457024526901334
c3_km_nstl,0.3419346441549472,0.3419346441549472
over_ke_n,-0.3411825879734756,0.3411825879734756
c3_alloc_abg,0.33938178185882073,0.33938178185882073
tree_albedo,0.33358794325842867,0.33358794325842867
over_cv_p,-0.3269266069601154,0.3269266069601154
c3_kmci,0.31600268683463684,0.31600268683463684
